month_number,price1,price1noadj,security_id,ticker
480,66.05,66.05,56306,CSJRX
480,66.1,66.1,56302,CSJZX
480,14.83,14.83,72077,CSLGX
480,15.8,15.8,54677,CSLRX
480,16,16,54678,CSLYX
480,12.77,12.77,77681,CSMDX
480,18.68,18.68,61199,CSMEX
480,18.46,18.46,61200,CSMFX
480,11.05,11.05,66625,CSMOX
480,18.59,18.59,61201,CSMRX
480,18.68,18.68,61202,CSMSX
480,10.43,10.43,69052,CSMTX
480,18.76,18.76,61203,CSMUX
480,10.41,10.41,69053,CSMYX
480,18.66,18.66,61204,CSMZX
480,6.08,6.08,60247,CSNRX
480,0,0,79331,CSOAX
480,0,0,79332,CSOCX
480,0,0,79333,CSOIX
480,10.37,10.37,77866,CSOYX
480,14.93,14.93,76635,CSPGX
480,19.68,19.68,73116,CSPRX
480,23.44,23.44,70771,CSPYX
480,9.72,9.72,73746,CSQAX
480,9.85,9.85,73747,CSQIX
480,13.19,13.19,76977,CSRRX
480,28.42,28.42,58090,CSRYX
480,29.08,29.08,58589,CSSAX
480,28.62,28.62,58590,CSSJX
480,28.89,28.89,58591,CSSQX
480,15.69,15.69,54679,CSSRX
480,29.23,29.23,58592,CSSSX
480,29.3,29.3,58593,CSSVX
480,29.05,29.05,58594,CSSWX
480,20.33,20.33,73117,CSSYX
480,19.36,19.36,73115,CSSZX
480,13.2,13.2,58552,CSTAX
480,0,0,59400,CSTBX
480,0,0,59401,CSTIX
480,10.14,10.14,74913,CSTMX
480,21.02,21.02,70292,CSURX
480,20.95,20.95,70291,CSUZX
480,35.25,35.25,53595,CSVRX
480,40.05,40.05,53594,CSVYX
480,27.95,27.95,58088,CSVZX
480,26.77,26.77,58999,CSXRX
480,17.56,17.56,54238,CSZIX
480,11.01,11.01,67995,CTAFX
480,9.49,9.49,72016,CTAGX
480,23.28,23.28,53329,CTASX
480,9.21,9.21,74216,CTBRX
480,9.22,9.22,74214,CTBYX
480,10.87,10.87,67993,CTDCX
480,13.6,13.6,63615,CTERX
480,13.64,13.64,63617,CTEYX
480,12.24,12.24,73263,CTFCX
480,12.38,12.38,73264,CTFEX
480,12.51,12.51,73265,CTFFX
480,14.08,14.08,72255,CTHAX
480,13.98,13.98,72257,CTHEX
480,14.15,14.15,72258,CTHFX
480,40.86,40.86,57243,CTHRX
480,9.5,9.5,72017,CTIGX
480,5.94,5.94,60248,CTIVX
480,10.95,10.95,67994,CTKEX
480,12.3,12.3,59003,CTLAX
480,12.13,12.13,59004,CTLCX
480,12.24,12.24,59005,CTLEX
480,12.36,12.36,59006,CTLFX
480,10.05,10.05,68810,CTLRX
480,10.53,10.53,64846,CTMRX
480,11.48,11.48,69359,CTOAX
480,11.3,11.3,69360,CTOCX
480,11.41,11.41,69361,CTOEX
480,11.53,11.53,69362,CTOFX
480,9.5,9.5,72018,CTOGX
480,15.57,15.57,76697,CTORX
480,10.94,10.94,60298,CTPFX
480,0,0,65510,CTRAX
480,0,0,65511,CTRCX
480,0,0,65512,CTRIX
480,12.38,12.38,66480,CTROX
480,10.23,10.23,68471,CTRZX
480,12.97,12.97,58553,CTSCX
480,13.09,13.09,58554,CTSEX
480,13.27,13.27,58555,CTSFX
480,23.84,23.84,53328,CTSIX
480,23.85,23.85,53330,CTSOX
480,0,0,67694,CTTCX
480,0,0,67695,CTTIX
480,12.53,12.53,71172,CTTRX
480,13.68,13.68,76983,CTVAX
480,12.87,12.87,76984,CTVCX
480,13.8,13.8,76985,CTVIX
480,13.82,13.82,72256,CTYCX
480,40.59,40.59,57242,CTYRX
480,0,0,75957,CUBAX
480,0,0,75958,CUBCX
480,0,0,75959,CUBIX
480,0,0,75960,CUBRX
480,5.57,5.57,70334,CUGUX
480,5.55,5.55,70333,CUGYX
480,5.57,5.57,70330,CUGZX
480,15.09,15.09,66299,CUHAX
480,14.69,14.69,66300,CUHCX
480,15.1,15.1,66301,CUHIX
480,0,0,66921,CULAX
480,0,0,66922,CULIX
480,0,0,66923,CULRX
480,3.04,3.04,74053,CURAX
480,2.9,2.9,74051,CURCX
480,3.02,3.02,74054,CURNX
480,3.08,3.08,74052,CURZX
480,16.98,16.98,68920,CUSAX
480,9.04,9.04,60992,CUSBX
480,10.99,10.99,68099,CUSCX
480,25.45,25.45,59523,CUSEX
480,9.04,9.04,60993,CUSHX
480,12.34,12.34,68100,CUSIX
480,9.03,9.03,60994,CUSOX
480,12.01,12.01,68101,CUSRX
480,17.31,17.31,68921,CUSYX
480,9.26,9.26,71529,CUTDX
480,11.39,11.39,61596,CUTRX
480,11.48,11.48,61597,CUTYX
480,41.15,41.15,53597,CUURX
480,5.57,5.57,70331,CUVRX
480,10.71,10.71,57795,CVAYX
480,22.5,22.5,77435,CVBRX
480,14.57,14.57,54206,CVCFX
480,11.34,11.34,72392,CVERX
480,15.04,15.04,54207,CVFYX
480,24.61,24.61,73079,CVIRX
480,11.48,11.48,74392,CVISX
480,17.51,17.51,66148,CVLEX
480,17.47,17.47,66146,CVLFX
480,17.51,17.51,66147,CVLVX
480,16.88,16.88,63803,CVMAX
480,16.47,16.47,63802,CVMCX
480,17.02,17.02,63804,CVMIX
480,16.98,16.98,63805,CVMRX
480,10.07,10.07,55129,CVQTX
480,10.22,10.22,55128,CVQZX
480,14.28,14.28,54208,CVRFX
480,41.12,41.12,53596,CVVRX
480,15.2,15.2,68177,CWCFX
480,9.7,9.7,69032,CWFIX
480,16.16,16.16,54667,CWPRX
480,12.56,12.56,58512,CWSGX
480,19.31,19.31,53026,CWSIX
480,11.26,11.26,52887,CXGCX
480,24.65,24.65,70770,CXXRX
480,0,0,69535,CYBAX
480,0,0,69537,CYBRX
480,2.98,2.98,52571,CYLRX
480,17.12,17.12,68919,CYSRX
480,15.57,15.57,76699,CYYYX
480,9.21,9.21,71752,CZAMX
480,0,0,77559,CZEXX
480,14.67,14.67,72078,CZMGX
480,15.6,15.6,63909,CZMSX
480,14.25,14.25,70415,CZMVX
480,11.02,11.02,77537,DAAFX
480,9.37,9.37,60162,DAAIX
480,10.07,10.07,78437,DAAVX
480,12.29,12.29,65570,DABJX
480,12.3,12.3,65569,DABKX
480,12.27,12.27,65568,DABLX
480,12.27,12.27,65567,DABMX
480,0,0,71220,DABXX
480,10.89,10.89,77536,DACFX
480,13.96,13.96,77424,DACGX
480,15.92,15.92,53146,DADGX
480,14.18,14.18,74076,DAEMX
480,25.37,25.37,73302,DAFGX
480,9.4,9.4,52853,DAFRX
480,9.08,9.08,62204,DAHYX
480,15.66,15.66,56671,DAINX
480,9.19,9.19,76926,DAIOX
480,12.66,12.66,56716,DAIYX
480,15.45,15.45,68017,DALVX
480,18.5,18.5,65107,DAREX
480,14.65,14.65,71481,DASVX
480,11.07,11.07,77535,DAYFX
480,0,0,63659,DAZIX
480,12.04,12.04,76343,DBALX
480,10.02,10.02,75761,DBBDX
480,10.01,10.01,75760,DBBEX
480,0,0,79298,DBBXX
480,9.07,9.07,55640,DBCMX
480,23.37,23.37,77993,DBEAX
480,21.82,21.82,77994,DBECX
480,9.79,9.79,76218,DBELX
480,9.55,9.55,73635,DBFRX
480,9.83,9.83,62274,DBIUX
480,9.82,9.82,62275,DBIWX
480,10.38,10.38,65561,DBLDX
480,10.5,10.5,55158,DBLEX
480,11.08,11.08,72371,DBLFX
480,10.38,10.38,58583,DBLGX
480,9.94,9.94,71996,DBLIX
480,9.88,9.88,69476,DBLLX
480,9.94,9.94,71997,DBLNX
480,10.02,10.02,63304,DBLSX
480,10.68,10.68,78729,DBLTX
480,23.48,23.48,78936,DBMAX
480,20.46,20.46,78937,DBMCX
480,24.62,24.62,78938,DBMYX
480,24.42,24.42,78939,DBMZX
480,23.42,23.42,78210,DBOYX
480,11.79,11.79,58679,DBRIX
480,10.06,10.06,54400,DBULX
480,10.09,10.09,63356,DCARX
480,9.6,9.6,78438,DCAVX
480,15.07,15.07,75125,DCAYX
480,8.64,8.64,77840,DCDEX
480,10.18,10.18,68699,DCFFX
480,23.78,23.78,73301,DCFGX
480,9.4,9.4,52855,DCFRX
480,10.44,10.44,68700,DCFZX
480,10.73,10.73,70767,DCIBX
480,8.96,8.96,76927,DCIOX
480,8.47,8.47,62693,DCMEX
480,15.07,15.07,75124,DCMIX
480,5.41,5.41,71035,DCMSX
480,0,0,79299,DCMXX
480,0,0,61626,DCOIX
480,10.47,10.47,79085,DCPAX
480,10.47,10.47,79084,DCPCX
480,10.47,10.47,79087,DCPIX
480,10.47,10.47,79086,DCPYX
480,0,0,77421,DCTIX
480,12.75,12.75,60868,DCUAX
480,12.57,12.57,60869,DCUCX
480,12.78,12.78,60870,DCUIX
480,12.8,12.8,60872,DCURX
480,12.79,12.79,60871,DCUSX
480,12.73,12.73,60873,DCUTX
480,12.77,12.77,60874,DCUUX
480,23.89,23.89,74836,DCZRX
480,11.08,11.08,72373,DDCFX
480,15.88,15.88,58577,DDCPX
480,22.24,22.24,64203,DDDAX
480,21.88,21.88,64205,DDDCX
480,22.75,22.75,64204,DDDIX
480,0,0,67078,DDFAX
480,0,0,67079,DDFCX
480,0,0,67080,DDFFX
480,0,0,67081,DDFLX
480,13.4,13.4,52620,DDIFX
480,8.67,8.67,63033,DDJCX
480,8.67,8.67,63032,DDJIX
480,8.7,8.7,63034,DDJRX
480,10.02,10.02,63306,DDLDX
480,10.68,10.68,78731,DDTRX
480,22.57,22.57,78772,DDZRX
480,10.52,10.52,71527,DEBIX
480,10.52,10.52,71528,DEBTX
480,8.7,8.7,62866,DEDAX
480,8.69,8.69,62867,DEDCX
480,8.7,8.7,62868,DEDIX
480,8.69,8.69,62869,DEDRX
480,9.89,9.89,69477,DELNX
480,10.48,10.48,71386,DEMGX
480,19.51,19.51,58102,DEMRX
480,19.55,19.55,58103,DEMZX
480,21.11,21.11,75611,DEOPX
480,14.09,14.09,60450,DEQAX
480,14.56,14.56,60451,DEQCX
480,14.79,14.79,67682,DEQRX
480,13.38,13.38,60453,DEQYX
480,8.89,8.89,74020,DESIX
480,11.42,11.42,70550,DEVDX
480,20.67,20.67,78920,DEYCX
480,0,0,56892,DEZRX
480,10.1,10.1,76336,DFAIX
480,11.34,11.34,54818,DFAPX
480,10.31,10.31,63249,DFCMX
480,27.3,27.3,53818,DFDMX
480,17.71,17.71,61032,DFDSX
480,27.32,27.32,64434,DFEPX
480,10.91,10.91,72331,DFEQX
480,13.44,13.44,57108,DFESX
480,9.67,9.67,67834,DFFLX
480,12.55,12.55,75824,DFGEX
480,17.45,17.45,74917,DFIPX
480,5.61,5.61,56750,DFITX
480,11.53,11.53,76583,DFLAX
480,11.53,11.53,76584,DFLCX
480,9.67,9.67,67832,DFLEX
480,11.5,11.5,76585,DFLIX
480,11.49,11.49,76586,DFLYX
480,26.72,26.72,62662,DFMAX
480,27.37,27.37,53819,DFMGX
480,26.75,26.75,62663,DFMIX
480,10.33,10.33,57371,DFMPX
480,13.38,13.38,52617,DFPAX
480,13.31,13.31,52618,DFPCX
480,13.41,13.41,52619,DFPIX
480,8.09,8.09,70849,DFRAX
480,8.14,8.14,70850,DFRCX
480,8.08,8.08,70851,DFRPX
480,8.1,8.1,70853,DFRRX
480,8.09,8.09,70852,DFRTX
480,0,0,60704,DFRXX
480,17.74,17.74,61033,DFSGX
480,9.8,9.8,53363,DFSHX
480,24.64,24.64,54125,DFSIX
480,10.83,10.83,74738,DFSPX
480,0,0,69307,DFSXX
480,20.05,20.05,58322,DFTCX
480,11.24,11.24,62988,DFTEX
480,10.38,10.38,77151,DFTIX
480,23.02,23.02,61541,DFTPX
480,23.15,23.15,61540,DFTVX
480,10.87,10.87,65385,DFTWX
480,17.6,17.6,72393,DFUEX
480,11.99,11.99,59937,DFVQX
480,11.4,11.4,69452,DFWIX
480,11.16,11.16,76071,DFWVX
480,9.98,9.98,57535,DFXIX
480,34.84,34.84,57084,DFZRX
480,10.23,10.23,71852,DGASX
480,9.92,9.92,66807,DGBCX
480,10.08,10.08,57097,DGBEX
480,10.47,10.47,66621,DGCFX
480,0,0,63723,DGCZX
480,12.38,12.38,55845,DGDAX
480,12.22,12.22,55846,DGDCX
480,12.42,12.42,55847,DGDIX
480,12.43,12.43,55848,DGDYX
480,16.29,16.29,59205,DGEAX
480,15.76,15.76,59206,DGECX
480,10.92,10.92,55482,DGEFX
480,0,0,59201,DGEXX
480,16.44,16.44,59208,DGEYX
480,10.6,10.6,55483,DGEZX
480,9.87,9.87,72631,DGFFX
480,23.89,23.89,71943,DGFYX
480,10.03,10.03,72632,DGFZX
480,7.16,7.16,60944,DGGAX
480,5.99,5.99,60945,DGGCX
480,7.53,7.53,60947,DGGIX
480,6.77,6.77,60946,DGGRX
480,16.38,16.38,59207,DGIEX
480,21.82,21.82,73486,DGIFX
480,34.84,34.84,77401,DGIGX
480,10.22,10.22,71851,DGISX
480,12.67,12.67,67481,DGIVX
480,23.17,23.17,69381,DGLAX
480,22.36,22.36,69382,DGLCX
480,11.47,11.47,63214,DGLIX
480,23.55,23.55,69383,DGLRX
480,23.52,23.52,69384,DGLYX
480,12.7,12.7,73961,DGMIX
480,12.69,12.69,73960,DGMMX
480,9.65,9.65,77708,DGQAX
480,10.29,10.29,77710,DGQIX
480,9.18,9.18,77709,DGQUX
480,8,8,55014,DGROX
480,8.01,8.01,55013,DGRPX
480,7.55,7.55,60948,DGRRX
480,10.96,10.96,72630,DGSFX
480,11.91,11.91,67480,DGSMX
480,13.03,13.03,57448,DGTCX
480,34.92,34.92,77400,DGYGX
480,10.78,10.78,53669,DHAAX
480,9.99,9.99,53670,DHACX
480,10.85,10.85,53671,DHAIX
480,10.92,10.92,61356,DHAMX
480,11.05,11.05,61357,DHANX
480,10.14,10.14,65297,DHEAX
480,10.14,10.14,65298,DHEIX
480,10.15,10.15,65299,DHEYX
480,21.92,21.92,66660,DHGAX
480,14.77,14.77,70325,DHGBX
480,21.54,21.54,66661,DHGCX
480,14.84,14.84,70326,DHGIX
480,14.86,14.86,70327,DHGYX
480,11.05,11.05,69983,DHHAX
480,11.06,11.06,69984,DHHIX
480,11.06,11.06,69985,DHHYX
480,14.16,14.16,65591,DHIAX
480,14.18,14.18,65593,DHIIX
480,10.38,10.38,64187,DHINX
480,10.36,10.36,64186,DHIVX
480,14.18,14.18,65592,DHIYX
480,29.95,29.95,69895,DHLYX
480,0,0,57273,DHMXX
480,23.45,23.45,70830,DHMYX
480,14.58,14.58,61536,DHPAX
480,14.66,14.66,61537,DHPIX
480,14.71,14.71,61538,DHPYX
480,10.58,10.58,54823,DHQAX
480,10.35,10.35,54824,DHQCX
480,10.62,10.62,54825,DHQIX
480,10.24,10.24,60105,DHRAX
480,10.24,10.24,60106,DHRIX
480,24.29,24.29,60394,DHROX
480,10.25,10.25,60107,DHRYX
480,33.33,33.33,54247,DHSYX
480,9.52,9.52,75425,DHTRX
480,9.59,9.59,75424,DHTUX
480,16.48,16.48,54519,DHTYX
480,12.82,12.82,64013,DHYAX
480,12.81,12.81,64014,DHYCX
480,12.8,12.8,64016,DHYYX
480,28.61,28.61,54822,DIAYX
480,15.07,15.07,66432,DIBYX
480,11.97,11.97,72394,DIEFX
480,38,38,75258,DIEMX
480,39.76,39.76,78714,DIEYX
480,10.47,10.47,72395,DIEZX
480,0,0,63493,DIFAX
480,0,0,63494,DIFCX
480,0,0,63496,DIFDX
480,0,0,63497,DIFEX
480,0,0,63498,DIFFX
480,0,0,63499,DIFGX
480,0,0,63500,DIFHX
480,0,0,63495,DIFIX
480,85.93,85.93,65067,DIGGX
480,11,11,53787,DIHRX
480,12.08,12.08,73962,DILAX
480,11.22,11.22,73963,DILCX
480,13.63,13.63,70308,DILRX
480,11.94,11.94,73964,DILYX
480,13.01,13.01,68872,DIMIX
480,17.83,17.83,61347,DINIX
480,13,13,72060,DIOAX
480,12.92,12.92,72061,DIOCX
480,13.03,13.03,72062,DIOIX
480,13.03,13.03,72063,DIOYX
480,12.07,12.07,68496,DIPSX
480,20.98,20.98,78524,DISAX
480,20.59,20.59,78525,DISCX
480,30.34,30.34,52616,DISIX
480,14.92,14.92,74828,DISMX
480,21.12,21.12,78526,DISRX
480,20.88,20.88,78527,DISYX
480,16.47,16.47,59980,DITFX
480,10.82,10.82,64374,DIVGX
480,12.63,12.63,57188,DIVPX
480,11.44,11.44,65053,DJTFX
480,12.82,12.82,61072,DJWAX
480,12.71,12.71,61073,DJWCX
480,12.86,12.86,61074,DJWIX
480,12.86,12.86,61075,DJWYX
480,22.03,22.03,78921,DLACX
480,23.48,23.48,55479,DLCEX
480,12.88,12.88,64752,DLCFX
480,14.3,14.3,57449,DLCGX
480,23.49,23.49,55478,DLCIX
480,8.99,8.99,55639,DLCMX
480,10.51,10.51,64753,DLCZX
480,9.79,9.79,57284,DLDFX
480,29.02,29.02,77254,DLDYX
480,9.98,9.98,57285,DLDZX
480,9.78,9.78,76219,DLELX
480,10.5,10.5,55159,DLENX
480,10.74,10.74,61495,DLEUX
480,11.07,11.07,72372,DLFNX
480,9.57,9.57,73636,DLFRX
480,10.38,10.38,58582,DLGBX
480,25.51,25.51,54788,DLHAX
480,24.08,24.08,54789,DLHCX
480,25.67,25.67,54787,DLHIX
480,9.66,9.66,67833,DLINX
480,10.37,10.37,65562,DLLDX
480,6.53,6.53,55683,DLMAX
480,6.01,6.01,55686,DLMCX
480,6.54,6.54,55684,DLMIX
480,6.5,6.5,55685,DLMRX
480,8.02,8.02,55015,DLPCX
480,8.01,8.01,55016,DLPRX
480,11.78,11.78,58680,DLREX
480,25.15,25.15,54790,DLRHX
480,10.02,10.02,63305,DLSNX
480,10.67,10.67,78730,DLTNX
480,0,0,60653,DLTZX
480,10.07,10.07,54401,DLUSX
480,0,0,78150,DLZXX
480,11.58,11.58,53318,DMAGX
480,13.01,13.01,68873,DMBAX
480,14.46,14.46,65338,DMBIX
480,13.24,13.24,70946,DMBVX
480,13.24,13.24,70947,DMBYX
480,9.69,9.69,64649,DMCAX
480,9.69,9.69,64650,DMCCX
480,23.21,23.21,64368,DMCFX
480,9.7,9.7,64651,DMCIX
480,14.3,14.3,71770,DMCRX
480,25.67,25.67,78704,DMCYX
480,0,0,78814,DMDXX
480,20,20,62455,DMECX
480,0,0,57274,DMEXX
480,10.41,10.41,78162,DMFFX
480,12.36,12.36,58328,DMFJX
480,12.36,12.36,58329,DMFRX
480,10.44,10.44,78163,DMFZX
480,0,0,71058,DMHIX
480,35.29,35.29,77929,DMIDX
480,0,0,56901,DMIIX
480,9.48,9.48,71004,DMLAX
480,9.52,9.52,71005,DMLIX
480,10.06,10.06,74456,DMNBX
480,0,0,54349,DMNIX
480,6.06,6.06,62881,DMPAX
480,6.07,6.07,62882,DMPCX
480,6.07,6.07,62880,DMPIX
480,6.06,6.06,62883,DMPSX
480,10.07,10.07,65319,DMREX
480,9.52,9.52,69138,DMSFX
480,9.29,9.29,69139,DMSZX
480,0,0,65131,DMUXX
480,14.46,14.46,65339,DMUYX
480,22.31,22.31,62454,DMVAX
480,22.77,22.77,62456,DMVIX
480,22.75,22.75,62457,DMVYX
480,12.97,12.97,68874,DMYBX
480,10.15,10.15,78439,DNAVX
480,25.93,25.93,73300,DNFGX
480,9.41,9.41,52854,DNFRX
480,9.28,9.28,76928,DNIOX
480,13.04,13.04,73641,DNJYX
480,54.84,54.84,64263,DNLYX
480,34.02,34.02,63303,DNMDX
480,12.99,12.99,73640,DNMIX
480,15.97,15.97,59666,DNSMX
480,15.16,15.16,66427,DNYIX
480,10.27,10.27,54395,DNYMX
480,15.17,15.17,66428,DNYYX
480,0,0,71411,DOAXX
480,0,0,71412,DOCXX
480,11.23,11.23,66017,DODLX
480,13.13,13.13,78248,DODWX
480,12.9,12.9,58976,DOFAX
480,12.81,12.81,58977,DOFCX
480,12.98,12.98,58978,DOFIX
480,12.95,12.95,58979,DOFYX
480,10.01,10.01,56099,DOGMX
480,8.63,8.63,70541,DOMAX
480,8.13,8.13,70540,DOMIX
480,8.09,8.09,70542,DOMOX
480,8.09,8.09,70543,DOMYX
480,27.23,27.23,69229,DOPIX
480,0,0,71413,DOSXX
480,9.99,9.99,59287,DPEGX
480,16.42,16.42,76828,DPENX
480,11.07,11.07,78634,DPFAX
480,11.02,11.02,78635,DPFCX
480,11.08,11.08,78636,DPFNX
480,18.54,18.54,75795,DPIAX
480,18.62,18.62,75797,DPICX
480,18.47,18.47,75796,DPIIX
480,11.87,11.87,57263,DPMYX
480,11.87,11.87,57261,DPMZX
480,12.86,12.86,71021,DPRDX
480,56.41,56.41,73363,DPRIX
480,28.02,28.02,54840,DPSYX
480,20.88,20.88,69472,DPUAX
480,19.2,19.2,69473,DPUCX
480,20.97,20.97,69474,DPUIX
480,20.96,20.96,69475,DPUYX
480,0,0,58560,DPZRX
480,13.39,13.39,60452,DQEIX
480,20.69,20.69,67431,DQIAX
480,20.41,20.41,67432,DQICX
480,20.73,20.73,67433,DQIRX
480,20.84,20.84,67434,DQIYX
480,4.19,4.19,63598,DRAFX
480,12.74,12.74,66238,DRAKX
480,12.71,12.71,66237,DRASX
480,4.24,4.24,63599,DRAZX
480,17.88,17.88,76844,DRDAX
480,17.78,17.78,76845,DRDCX
480,17.91,17.91,76846,DRDIX
480,16.95,16.95,76840,DREIX
480,13.63,13.63,55762,DRESX
480,37.85,37.85,61130,DRGYX
480,11.25,11.25,59251,DRIBX
480,12.76,12.76,75599,DRIGX
480,12.98,12.98,77930,DRIHX
480,13.32,13.32,63153,DRIIX
480,13.29,13.29,68714,DRIJX
480,13.28,13.28,74381,DRIKX
480,13.34,13.34,67770,DRILX
480,10.98,10.98,70910,DRIMX
480,10.29,10.29,74740,DRIOX
480,11.41,11.41,57614,DRIQX
480,11.75,11.75,56556,DRIRX
480,21.6,21.6,70150,DRISX
480,12.3,12.3,57064,DRIUX
480,12.64,12.64,58718,DRIWX
480,10.16,10.16,66805,DRLAX
480,10.02,10.02,66806,DRLIX
480,10.03,10.03,66808,DRLYX
480,12.92,12.92,59512,DRNAX
480,12.66,12.66,59513,DRNCX
480,12.91,12.91,59514,DRNIX
480,22.71,22.71,60393,DROCX
480,24.7,24.7,60395,DROIX
480,24.81,24.81,60392,DROYX
480,15.34,15.34,77737,DRRAX
480,14.84,14.84,77738,DRRCX
480,15.39,15.39,77739,DRRIX
480,15.42,15.42,77740,DRRYX
480,0,0,60065,DRSXX
480,10.27,10.27,66698,DRXIX
480,12.98,12.98,59515,DRYNX
480,15.69,15.69,72788,DRYQX
480,0,0,76332,DSBIX
480,10.39,10.39,65948,DSCEX
480,19.19,19.19,70139,DSCGX
480,10.5,10.5,65947,DSCIX
480,13,13,56898,DSCLX
480,15.03,15.03,66239,DSCPX
480,27.31,27.31,69230,DSCYX
480,23.49,23.49,53948,DSDAX
480,23.5,23.5,53949,DSDCX
480,10.07,10.07,62972,DSDDX
480,22.03,22.03,66662,DSDYX
480,15.88,15.88,58575,DSEEX
480,15.86,15.86,58576,DSENX
480,10.74,10.74,61496,DSEUX
480,10.3,10.3,59236,DSFIX
480,25.42,25.42,75897,DSGAX
480,23.05,23.05,75899,DSGCX
480,10.61,10.61,65474,DSGDX
480,10.24,10.24,65475,DSGEX
480,10.47,10.47,65476,DSGFX
480,10.71,10.71,65473,DSGGX
480,26.4,26.4,75898,DSGIX
480,26.43,26.43,75900,DSGYX
480,9.9,9.9,71085,DSHAX
480,17.07,17.07,63792,DSHGX
480,9.9,9.9,71086,DSHIX
480,9.9,9.9,71088,DSHRX
480,9.9,9.9,71087,DSHSX
480,11.46,11.46,74460,DSIYX
480,12.34,12.34,73373,DSMFX
480,21.99,21.99,73256,DSMGX
480,45.52,45.52,71306,DSMLX
480,10.05,10.05,73374,DSMZX
480,10.09,10.09,62973,DSYDX
480,0,0,52549,DTBRX
480,0,0,69951,DTBXX
480,11.87,11.87,57262,DTCIX
480,10.18,10.18,72704,DTCPX
480,0,0,69952,DTCXX
480,13.21,13.21,77944,DTCYX
480,0,0,69953,DTDXX
480,51.57,51.57,67491,DTEYX
480,0,0,53454,DTFIX
480,0,0,79300,DTGXX
480,0,0,70688,DTIDX
480,0,0,79309,DTNIX
480,0,0,73512,DTPIX
480,0,0,63377,DULTX
480,0,0,57272,DUPXX
480,11.89,11.89,57636,DURAX
480,11.62,11.62,57637,DURCX
480,11.99,11.99,57635,DURIX
480,13.94,13.94,67856,DURPX
480,11.95,11.95,57638,DURSX
480,0,0,78385,DUSIX
480,22.88,22.88,56660,DUSLX
480,19.39,19.39,74986,DUSQX
480,10.31,10.31,68169,DUTMX
480,25.3,25.3,63870,DUZRX
480,5.66,5.66,65832,DVALX
480,11.76,11.76,62547,DVFRX
480,11.77,11.77,62546,DVFZX
480,0,0,78841,DVHIX
480,17.48,17.48,74226,DVIPX
480,21.18,21.18,78702,DVLCX
480,25.61,25.61,78703,DVLIX
480,45.34,45.34,77148,DVMFX
480,11.78,11.78,71241,DVOAX
480,11.79,11.79,71240,DVOIX
480,24.82,24.82,56531,DVOPX
480,10.98,10.98,71738,DVRAX
480,10.71,10.71,71739,DVRBX
480,10.74,10.74,71740,DVRCX
480,10.6,10.6,71743,DVRFX
480,10.84,10.84,71744,DVRHX
480,11.07,11.07,71741,DVRIX
480,10.99,10.99,71745,DVRJX
480,11.1,11.1,71746,DVRKX
480,11.12,11.12,71742,DVRLX
480,15.87,15.87,59665,DVSMX
480,65.83,65.83,52811,DVZRX
480,11.68,11.68,56681,DWAFX
480,11.9,11.9,56683,DWANX
480,10.68,10.68,56682,DWATX
480,10.76,10.76,60157,DWFIX
480,10.78,10.78,60281,DWGAX
480,10.72,10.72,60289,DWGCX
480,10.79,10.79,60290,DWGFX
480,10.79,10.79,60291,DWGHX
480,15.68,15.68,72785,DWOAX
480,14,14,72786,DWOCX
480,15.73,15.73,72787,DWOIX
480,10.18,10.18,67306,DWTFX
480,10.26,10.26,67308,DWTNX
480,9.4,9.4,67307,DWTTX
480,12.81,12.81,65032,DWUSX
480,12.36,12.36,71569,DXCIX
480,12.2,12.2,71568,DXCTX
480,21.9385,21.9385,72114,DXHYX
480,24.1383,24.1383,69528,DXLTX
480,36.0584,36.0584,53614,DXNLX
480,8.1875,8.1875,62960,DXNSX
480,29.499,29.499,73728,DXQLX
480,31.6494,31.6494,58293,DXSLX
480,9.2427,9.2427,75094,DXSSX
480,13.8737,13.8737,60154,DXSTX
480,14.38,14.38,54118,DYAPX
480,12.79,12.79,64015,DYBIX
480,14.25,14.25,54119,DYCPX
480,11.84,11.84,79012,DYGAX
480,11.84,11.84,79011,DYGIX
480,14.41,14.41,54120,DYIPX
480,10.32,10.32,63028,DYPEX
480,14.42,14.42,54121,DYYPX
480,12.99,12.99,73639,DZNJX
480,14.61,14.61,71121,EAAAX
480,14.29,14.29,68800,EAAIX
480,0,0,57610,EAAMX
480,12.2,12.2,70699,EABRX
480,0,0,52623,EABSX
480,0,0,78627,EACBX
480,10.18,10.18,69263,EACOX
480,9.15,9.15,53576,EADOX
480,14.22,14.22,66928,EAEMX
480,0,0,75683,EAFAX
480,22.34,22.34,62512,EAFGX
480,28.61,28.61,64246,EAFRX
480,16.89,16.89,55890,EAFVX
480,1,1,68647,EAFXX
480,10.95,10.95,61046,EAGCX
480,0,0,79283,EAGIX
480,8.87,8.87,78425,EAGMX
480,60.15,60.15,74282,EAGRX
480,8.51,8.51,53038,EAIIX
480,13.89,13.89,63329,EAISX
480,0,0,61582,EALBX
480,0,0,53416,EALTX
480,5.14,5.14,75578,EAPCX
480,13.38,13.38,65944,EAPDX
480,14.15,14.15,72003,EARAX
480,15.85,15.85,73730,EAREX
480,28.45,28.45,64245,EARFX
480,59.99,59.99,74281,EARGX
480,8.73,8.73,73766,EARHX
480,25.19,25.19,72542,EAROX
480,9.8,9.8,77260,EARRX
480,19.42,19.42,77999,EARVX
